item_code,name,material_type,brand,finish,substrate,thickness,area_cost,area_handling_cost,area_assembly_cost,source_supplier,source_url,sample_image_url,thumbnail_url,sheet_length,sheet_width,sheet_cost,currency,price_status,review_status,visibility_status,texture_image_url,source_name,source_page,scraper_item_hash
DESH18FRGNA3618,French Grey,sheet_material,DesignerONE,MR PB French Grey Natural Finish,MR PB,18,27.87,0,0,ForestOne,https://forest.one/media/catalog/product/h/i/highland_mist_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/french-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/french-grey.jpg,3600,1800,180.61,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,708e24923fd188b7225b1fc07881d37803a83d8d543adb507d8dd39c58786c62
DESH25FRGNA3618,French Grey,sheet_material,DesignerONE,MR PB French Grey Natural Finish,MR PB,25,34.84,0,0,ForestOne,https://forest.one/media/catalog/product/h/i/highland_mist_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/french-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/french-grey.jpg,3600,1800,225.79,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,ee015528b20e2004a4a242a0d5f8f0e87bb48281b71c253927691166aa643c90
DESE16GROWA241B,Grand Oak,sheet_material,DesignerONE,MR MDF Grand Oak Drift Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grand_oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grand-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grand-oak.jpg,2400,1200,91.05,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,616d714103bb9b48d39e5c6bdceb3221eb276fb7d7cd3732e84ab297cc0c4c06
DESG16GROWA241C,Grand Oak,sheet_material,DesignerONE,MR PB Grand Oak Drift Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grand_oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grand-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grand-oak.jpg,2400,1200,73.51,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,c30cee7386f91690509cda77155bafcf963cd702fd35132946462b6f43d5710d
DESH18GROWA3618,Grand Oak,sheet_material,DesignerONE,MR PB Grand Oak Drift Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grand_oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grand-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grand-oak.jpg,3600,1800,192.58,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,dad066c0c1785bc8290765fb9e79be0bda2360573e69422d206380672a161db0
DESH25GROWA3618,Grand Oak,sheet_material,DesignerONE,MR PB Grand Oak Drift Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grand_oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grand-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grand-oak.jpg,3600,1800,237.33,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,5336a1dee8e9877f67a947b1d9cb447078c8b8b54195d6fffd094006e217aeca
DESE16GRINA241B,Grigio Linen,sheet_material,DesignerONE,MR MDF Grigio Linen Natural Finish,MR MDF,16,30.78,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grigio_linen.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grigio-linen.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grigio-linen.jpg,2400,1200,88.66,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,92ea83b843f5e64d1cb8cea47fbd301237d7e0f225fac7db76d3ac60515bda60
DESG16GRINA241C,Grigio Linen,sheet_material,DesignerONE,MR PB Grigio Linen Natural Finish,MR PB,16,24.13,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grigio_linen.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grigio-linen.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grigio-linen.jpg,2400,1200,69.49,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,2,156c5f8b5e9103403d2340044c01bf22396dfe70ef962566e94ea70a406a92fc
DESH18GRINA3618,Grigio Linen,sheet_material,DesignerONE,MR PB Grigio Linen Natural Finish,MR PB,18,27.87,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grigio_linen.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grigio-linen.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grigio-linen.jpg,3600,1800,180.61,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,6b225b0d059814e0c29d9891e69cc42ed952879874c93a9600f5c046d7f5e775
DESH25GRINA3618,Grigio Linen,sheet_material,DesignerONE,MR PB Grigio Linen Natural Finish,MR PB,25,34.84,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grigio_linen.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grigio-linen.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/grigio-linen.jpg,3600,1800,225.79,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,569db0cd71d1d0d94980f3a712f5f56c2439e5d3eb64315cfd1c172083a46057
DESE16HLMNA241B,Highland Mist,sheet_material,DesignerONE,MR MDF Highland Mist Natural Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/f/r/french_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,2400,1200,91.05,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,4ce922cf0344d5017bd996dc6d4200444385157b19a795f60cad97d83996508c
DESG16HLMNA241C,Highland Mist,sheet_material,DesignerONE,MR PB Highland Mist Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/f/r/french_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,2400,1200,73.51,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,27d780fc7b4db0db824095979d59feccb36a13cc33ef2fb8e4dca7bbc018eace
DESH16HLMNA3618,Highland Mist,sheet_material,DesignerONE,MR PB Highland Mist Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/f/r/french_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,3600,1800,165.41,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,f13b3e4e019bcd4fffa145171ee7bafe9e40e433c5532952e35c02c235d3184b
DESH18HLMNA3618,Highland Mist,sheet_material,DesignerONE,MR PB Highland Mist Natural Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/f/r/french_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,3600,1800,192.58,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,6448310c2031689d0fcf9b00836e87c6e99ec0fb27476a447defd11d3b669e1f
DESH25HLMNA3618,Highland Mist,sheet_material,DesignerONE,MR PB Highland Mist Natural Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/f/r/french_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/highland-mist.jpg,3600,1800,237.33,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,aebe4b726d5e1315fef60e24651154554482fe279456bc49d33a1bd4ff6b92ed
DESE16LNGNA241B,Lunar Grey,sheet_material,DesignerONE,MR MDF Lunar Grey Natural Finish,MR MDF,16,30.78,0,0,ForestOne,https://forest.one/media/catalog/product/l/u/lunar_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/lunar-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/lunar-grey.jpg,2400,1200,88.66,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,a85742f09dc39e74d19a8a6a614e4ceef29ca771b301acbc4c4e3a882dba29a2
DESG16LNGNA241C,Lunar Grey,sheet_material,DesignerONE,MR PB Lunar Grey Natural Finish,MR PB,16,24.13,0,0,ForestOne,https://forest.one/media/catalog/product/l/u/lunar_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/lunar-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/lunar-grey.jpg,2400,1200,69.49,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,2,dde17cd9ccc7226d1dff3ccb78ac98d7997c5f9231f0b84ff5b0053518884670
DESH18LNGNA3618,Lunar Grey,sheet_material,DesignerONE,MR PB Lunar Grey Natural Finish,MR PB,18,27.87,0,0,ForestOne,https://forest.one/media/catalog/product/l/u/lunar_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/lunar-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/lunar-grey.jpg,3600,1800,180.61,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,6fb33009f6e1bdcb8d9a6d870094403b91b3f5b6b59c46e7ee7a9bafa43b88de
DESH25LNGNA3618,Lunar Grey,sheet_material,DesignerONE,MR PB Lunar Grey Natural Finish,MR PB,25,34.84,0,0,ForestOne,https://forest.one/media/catalog/product/l/u/lunar_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/lunar-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/lunar-grey.jpg,3600,1800,225.79,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,25d52ab884c7e1a0676302107fd43c43472397e08d71098155092ecdffaa8e75
DESE16MINNA241B,Mink,sheet_material,DesignerONE,MR MDF Mink Natural Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/m/i/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,2400,1200,91.05,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,201a3b6f2ba781b1442a75c20added87491b3b5ba4e07e095428fd5b93ce5934
DESG16MINNA241C,Mink,sheet_material,DesignerONE,MR PB Mink Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/m/i/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,2400,1200,73.51,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,bc5eb720cdf8f188e28a3afecbf325ee6dd28493f29db5491aa89dfbeaf3c9fa
DESH16MINNA3618,Mink,sheet_material,DesignerONE,MR PB Mink Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/m/i/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,3600,1800,165.41,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,d4611855b8a378a41107310c2098da05a07eb5f28f08dd3732a35c3d9b11ac8f
DESH18MINNA3618,Mink,sheet_material,DesignerONE,MR PB Mink Natural Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/m/i/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,3600,1800,192.58,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,3e127f388c8cae99332edb81ce6c887cd269243f1d592b52a22302bcb720f185
DESH25MINNA3618,Mink,sheet_material,DesignerONE,MR PB Mink Natural Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/m/i/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mink.jpg,3600,1800,237.33,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,3b72609362255c1881c26470c7716c9ab63a0d142d026af27763f5e38a9ec6c6
DESE16MOWWA241B,Mocha Walnut,sheet_material,DesignerONE,MR MDF Mocha Walnut Drift Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/m/o/mocha_walnut.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mocha-walnut.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mocha-walnut.jpg,2400,1200,91.05,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,5a0c3a39497df322202184afc2a86f3659b65d7bce88b37c0b64b801bca45eed
DESG16MOWWA241C,Mocha Walnut,sheet_material,DesignerONE,MR PB Mocha Walnut Drift Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/m/o/mocha_walnut.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mocha-walnut.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mocha-walnut.jpg,2400,1200,73.51,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,a1904c99dcc7f34206be273c19335507e13a8acae0e46cd54adf011b5273d021
DESH18MOWWA3618,Mocha Walnut,sheet_material,DesignerONE,MR PB Mocha Walnut Drift Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/m/o/mocha_walnut.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mocha-walnut.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mocha-walnut.jpg,3600,1800,192.58,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,c527e202330908c4397d427b2a27b977af1e83ecbbe9dceea400efded2c762dc
DESH25MOWWA3618,Mocha Walnut,sheet_material,DesignerONE,MR PB Mocha Walnut Drift Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/m/o/mocha_walnut.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mocha-walnut.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/mocha-walnut.jpg,3600,1800,237.33,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,9c85ba02c95ddc0b1e86e3f7081ae4d7d275dbe7482f4932db35ad2c91d4bc55
DESE16PEWNA241B,Pearl White,sheet_material,DesignerONE,MR MDF Pearl White Natural Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,2400,1200,91.05,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,fd0f5500071b3c3ffd9e2384aebd8b5df0d0074f2a84f46b12eb942d01f17c4f
DESG16PEWNA241C,Pearl White,sheet_material,DesignerONE,MR PB Pearl White Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,2400,1200,73.51,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,df6be4f26130d2ae2318a7b5a6808e64b95bd901c2458bdc7eb323d6743a4ff4
DESH16PEWNA3618,Pearl White,sheet_material,DesignerONE,MR PB Pearl White Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,3600,1800,165.41,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,58631f9350f157e0394ad0c93e0ea3460c1d7776c2d9b283600b113993162b4b
DESH18PEWNA3618,Pearl White,sheet_material,DesignerONE,MR PB Pearl White Natural Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,3600,1800,192.58,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,30ff3796be811081998a22a696fe64262ce0b5d84516638c1d43a645d637484d
DESH25PEWNA3618,Pearl White,sheet_material,DesignerONE,MR PB Pearl White Natural Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,3600,1800,237.33,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,c8d5258c5b8d14c8e0f6f763a29561a50efe321cd1f4d50b44047f361da79663
DESE16POGNA241B,Powder Grey,sheet_material,DesignerONE,MR MDF Powder Grey Natural Finish,MR MDF,16,30.78,0,0,ForestOne,https://forest.one/media/catalog/product/p/o/powder_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,2400,1200,88.66,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,06b51a403f0437bb19797567e49838adf18c58b0ce41003fa12dc6fb4c385eb3
DESG16POGNA241C,Powder Grey,sheet_material,DesignerONE,MR PB Powder Grey Natural Finish,MR PB,16,24.13,0,0,ForestOne,https://forest.one/media/catalog/product/p/o/powder_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,2400,1200,69.49,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,2,ba983fc140d898510b6c23c513e2b7e6c1e751447d8312ee4351f347e44a9a14
DESH18POGNA3618,Powder Grey,sheet_material,DesignerONE,MR PB Powder Grey Natural Finish,MR PB,18,27.87,0,0,ForestOne,https://forest.one/media/catalog/product/p/o/powder_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,3600,1800,180.61,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,1c1e22545ba2805bb20662ecc8383bf9dda8598c746e434357f0d8f517a098d3
DESH25POGNA3618,Powder Grey,sheet_material,DesignerONE,MR PB Powder Grey Natural Finish,MR PB,25,34.84,0,0,ForestOne,https://forest.one/media/catalog/product/p/o/powder_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,3600,1800,225.79,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,6,b5995e6b1787db09d67b6553d81f66e7b94a076983342d53af9aaa08d4353ad5
DESE16PROWA241B,Prestige Oak,sheet_material,DesignerONE,MR MDF Prestige Oak Drift Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/p/r/prestige_oak_.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,2400,1200,91.05,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,4,05938775d767cd2e678f8d64962bfce7dd554b708c7b619c77be7c34bef76841
DESG16PROWA241C,Prestige Oak,sheet_material,DesignerONE,MR PB Prestige Oak Drift Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/p/r/prestige_oak_.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,2400,1200,73.51,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,3,0106bd0e52be4abd1d42877ab3ce1c183dd9fcd2db1e4c317a5e217d8e960645
DESH18PROWA3618,Prestige Oak,sheet_material,DesignerONE,MR PB Prestige Oak Drift Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/p/r/prestige_oak_.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,3600,1800,192.58,AUD,captured_raw_ex_gst,approved,Available,,BOWEBUIL - DesignerOne Pricelist.pdf,5,9c06ca3354daaad16626dccaf297a4709f99fcd46ac04de4f8d9cfccadb7feb6
