item_code,name,material_type,brand,finish,substrate,thickness,area_cost,area_handling_cost,area_assembly_cost,source_supplier,source_url,sample_image_url,thumbnail_url
DESE16PEWNA241B,Pearl White,sheet_material,DesignerONE,MR MDF Pearl White Natural Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg
DESG16PEWNA241C,Pearl White,sheet_material,DesignerONE,MR PB Pearl White Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg
DESH16PEWNA3618,Pearl White,sheet_material,DesignerONE,MR PB Pearl White Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg
DESH18PEWNA3618,Pearl White,sheet_material,DesignerONE,MR PB Pearl White Natural Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg
DESH25PEWNA3618,Pearl White,sheet_material,DesignerONE,MR PB Pearl White Natural Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/p/e/pearl_white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/pearl-white.jpg
DESE16POGNA241B,Powder Grey,sheet_material,DesignerONE,MR MDF Powder Grey Natural Finish,MR MDF,16,30.78,0,0,ForestOne,https://forest.one/media/catalog/product/p/o/powder_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg
DESG16POGNA241C,Powder Grey,sheet_material,DesignerONE,MR PB Powder Grey Natural Finish,MR PB,16,24.13,0,0,ForestOne,https://forest.one/media/catalog/product/p/o/powder_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg
DESH18POGNA3618,Powder Grey,sheet_material,DesignerONE,MR PB Powder Grey Natural Finish,MR PB,18,27.87,0,0,ForestOne,https://forest.one/media/catalog/product/p/o/powder_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg
DESH25POGNA3618,Powder Grey,sheet_material,DesignerONE,MR PB Powder Grey Natural Finish,MR PB,25,34.84,0,0,ForestOne,https://forest.one/media/catalog/product/p/o/powder_grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/powder-grey.jpg
DESE16PROWA241B,Prestige Oak,sheet_material,DesignerONE,MR MDF Prestige Oak Drift Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/p/r/prestige_oak_.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg
DESG16PROWA241C,Prestige Oak,sheet_material,DesignerONE,MR PB Prestige Oak Drift Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/p/r/prestige_oak_.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg
DESH18PROWA3618,Prestige Oak,sheet_material,DesignerONE,MR PB Prestige Oak Drift Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/p/r/prestige_oak_.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg
DESH25PROWA3618,Prestige Oak,sheet_material,DesignerONE,MR PB Prestige Oak Drift Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/p/r/prestige_oak_.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/prestige-oak.jpg
DESE16SHWNA241B,Sheer White,sheet_material,DesignerONE,MR MDF Sheer White Natural Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/s/h/sheer_white_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg
DESG16SHWNA241C,Sheer White,sheet_material,DesignerONE,MR PB Sheer White Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/s/h/sheer_white_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg
DESH16SHWNA3618,Sheer White,sheet_material,DesignerONE,MR PB Sheer White Natural Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/s/h/sheer_white_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg
DESH18SHWNA3618,Sheer White,sheet_material,DesignerONE,MR PB Sheer White Natural Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/s/h/sheer_white_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg
DESH25SHWNA3618,Sheer White,sheet_material,DesignerONE,MR PB Sheer White Natural Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/s/h/sheer_white_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/sheer-white.jpg
DESE16UROWA241B,Urban Oak,sheet_material,DesignerONE,MR MDF Urban Oak Drift Finish,MR MDF,16,31.62,0,0,ForestOne,https://forest.one/media/catalog/product/u/r/urban_oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/urban-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/urban-oak.jpg
DESG16UROWA241C,Urban Oak,sheet_material,DesignerONE,MR PB Urban Oak Drift Finish,MR PB,16,25.53,0,0,ForestOne,https://forest.one/media/catalog/product/u/r/urban_oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/urban-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/urban-oak.jpg
DESH18UROWA3618,Urban Oak,sheet_material,DesignerONE,MR PB Urban Oak Drift Finish,MR PB,18,29.72,0,0,ForestOne,https://forest.one/media/catalog/product/u/r/urban_oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/urban-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/urban-oak.jpg
DESH25UROWA3618,Urban Oak,sheet_material,DesignerONE,MR PB Urban Oak Drift Finish,MR PB,25,36.62,0,0,ForestOne,https://forest.one/media/catalog/product/u/r/urban_oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/urban-oak.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/urban-oak.jpg
DESE16WEANA241B,Weathered Ash,sheet_material,DesignerONE,MR MDF Weathered Ash Natural Finish,MR MDF,16,30.78,0,0,ForestOne,https://forest.one/media/catalog/product/w/e/weathered_ash.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/weathered-ash.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/weathered-ash.jpg
DESG16WEANA241C,Weathered Ash,sheet_material,DesignerONE,MR PB Weathered Ash Natural Finish,MR PB,16,24.13,0,0,ForestOne,https://forest.one/media/catalog/product/w/e/weathered_ash.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/weathered-ash.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/weathered-ash.jpg
DESH18WEANA3618,Weathered Ash,sheet_material,DesignerONE,MR PB Weathered Ash Natural Finish,MR PB,18,27.87,0,0,ForestOne,https://forest.one/media/catalog/product/w/e/weathered_ash.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/weathered-ash.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/weathered-ash.jpg
DESH25WEANA3618,Weathered Ash,sheet_material,DesignerONE,MR PB Weathered Ash Natural Finish,MR PB,25,34.84,0,0,ForestOne,https://forest.one/media/catalog/product/w/e/weathered_ash.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/weathered-ash.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/designer-one/weathered-ash.jpg
EGGH38AJSR3609,Anthracite Jura Slate F242 ST10,sheet_material,EGGER,Anthracite Jura Slate F242 ST10,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/a/t/athracite_jura_slate_f242_copy.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/anthracite-jura-slate-f242-st10.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/anthracite-jura-slate-f242-st10.jpg
EGGPBPGT3606,Black Pietra Grigia F206 ST9,sheet_material,EGGER,Black Pietra Grigia F206 ST9,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/f/2/f206_pt_3685x7937_need_2000x2000_complete_1.png,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/black-pietra-grigia-f206-st9.png,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/black-pietra-grigia-f206-st9.png
EGGPBPGT3609,Black Pietra Grigia F206 ST9,sheet_material,EGGER,Black Pietra Grigia F206 ST9,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/f/2/f206_pt_3685x7937_need_2000x2000_complete_1.png,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/black-pietra-grigia-f206-st9.png,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/black-pietra-grigia-f206-st9.png
EGGPCBSF3606,Cognac Brown Sherman Oak H1344 ST32,sheet_material,EGGER,Cognac Brown Sherman Oak H1344 ST32,,38,125.58,0,0,ForestOne,https://forest.one/media/catalog/product/c/o/cognac_brown_sherman_oak_h1344_copy.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cognac-brown-sherman-oak-h1344-st32.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cognac-brown-sherman-oak-h1344-st32.jpg
EGGPCBSF3609,Cognac Brown Sherman Oak H1344 ST32,sheet_material,EGGER,Cognac Brown Sherman Oak H1344 ST32,,38,208.1,0,0,ForestOne,https://forest.one/media/catalog/product/c/o/cognac_brown_sherman_oak_h1344_copy.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cognac-brown-sherman-oak-h1344-st32.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cognac-brown-sherman-oak-h1344-st32.jpg
EGGPCRML3606,Cremona Marble F229 ST75,sheet_material,EGGER,Cremona Marble F229 ST75,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/f/2/f229_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cremona-marble-f229-st75.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cremona-marble-f229-st75.jpg
EGGPCRML3609,Cremona Marble F229 ST75,sheet_material,EGGER,Cremona Marble F229 ST75,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/f/2/f229_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cremona-marble-f229-st75.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cremona-marble-f229-st75.jpg
EGGPCLMS3606,Crystal Marble F800 ST9,sheet_material,EGGER,Crystal Marble F800 ST9,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/f/8/f800_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/crystal-marble-f800-st9.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/crystal-marble-f800-st9.jpg
EGGPCLMS3609,Crystal Marble F800 ST9,sheet_material,EGGER,Crystal Marble F800 ST9,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/f/8/f800_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/crystal-marble-f800-st9.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/crystal-marble-f800-st9.jpg
EGGPCUSX3606,Cupria Slate F237 ST76,sheet_material,EGGER,Cupria Slate F237 ST76,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/f/2/f237_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cupria-slate-f237-st76.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cupria-slate-f237-st76.jpg
EGGPCUSX3609,Cupria Slate F237 ST76,sheet_material,EGGER,Cupria Slate F237 ST76,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/f/2/f237_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cupria-slate-f237-st76.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/cupria-slate-f237-st76.jpg
EGGPDGCS3606,Dark Grey Chicago Concrete F187 ST9,sheet_material,EGGER,Dark Grey Chicago Concrete F187 ST9,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/f/1/f187_a3_10de.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/dark-grey-chicago-concrete-f187-st9.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/dark-grey-chicago-concrete-f187-st9.jpg
EGGPDGCS3609,Dark Grey Chicago Concrete F187 ST9,sheet_material,EGGER,Dark Grey Chicago Concrete F187 ST9,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/f/1/f187_a3_10de.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/dark-grey-chicago-concrete-f187-st9.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/dark-grey-chicago-concrete-f187-st9.jpg
EGGPGCMV3609,Grey Cipollino Marble F093 ST15,sheet_material,EGGER,Grey Cipollino Marble F093 ST15,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/g/r/grey_cipollini_marble_f093_copy.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/grey-cipollino-marble-f093-st15.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/grey-cipollino-marble-f093-st15.jpg
EGGPLCSL3606,Light Grey Calvia Stone F675 ST75,sheet_material,EGGER,Light Grey Calvia Stone F675 ST75,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/f/6/f675_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-calvia-stone-f675-st75.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-calvia-stone-f675-st75.jpg
EGGPLCSL3609,Light Grey Calvia Stone F675 ST75,sheet_material,EGGER,Light Grey Calvia Stone F675 ST75,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/f/6/f675_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-calvia-stone-f675-st75.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-calvia-stone-f675-st75.jpg
EGGPLCMX3606,Light Grey Candela Marble F243 ST76,sheet_material,EGGER,Light Grey Candela Marble F243 ST76,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/f/2/f243_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-candela-marble-f243-st76.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-candela-marble-f243-st76.jpg
EGGPLCMX3609,Light Grey Candela Marble F243 ST76,sheet_material,EGGER,Light Grey Candela Marble F243 ST76,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/f/2/f243_a3_10de_fur.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-candela-marble-f243-st76.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-candela-marble-f243-st76.jpg
EGGPLGCS3609,Light Grey Chicage Concrete F186 ST9,sheet_material,EGGER,Light Grey Chicage Concrete F186 ST9,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/f/1/f186_a3_10de.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-chicago-concrete-f186-st9.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-chicago-concrete-f186-st9.jpg
EGGPLGCS3606,Light Grey Chicago Concrete F186 ST9,sheet_material,EGGER,Light Grey Chicago Concrete F186 ST9,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/f/1/f186_a3_10de.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-chicago-concrete-f186-st9.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-chicago-concrete-f186-st9.jpg
EGGPLIGS3606,Light Grey U708 ST9,sheet_material,EGGER,Light Grey U708 ST9,,38,76.7,0,0,ForestOne,https://forest.one/media/catalog/product/u/7/u708_a3_10de.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-u708-st9.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-u708-st9.jpg
EGGPLIGS3609,Light Grey U708 ST9,sheet_material,EGGER,Light Grey U708 ST9,,38,123.79,0,0,ForestOne,https://forest.one/media/catalog/product/u/7/u708_a3_10de.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-u708-st9.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/light-grey-u708-st9.jpg
EGGPNAOB3606,Natural Anthor Oak H3330 ST36,sheet_material,EGGER,Natural Anthor Oak H3330 ST36,,38,76.7,0,0,ForestOne,,,
EGGPNAOB3609,Natural Anthor Oak H3330 ST36,sheet_material,EGGER,Natural Anthor Oak H3330 ST36,,38,123.79,0,0,ForestOne,,,
EGGPNHOI3606,Natural Halifax Oak H1180 ST37,sheet_material,EGGER,Natural Halifax Oak H1180 ST37,,38,125.58,0,0,ForestOne,https://forest.one/media/catalog/product/h/1/h1180_1300x2800_10de.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/natural-halifax-oak-h1180-st37.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/natural-halifax-oak-h1180-st37.jpg
EGGPNHOI3609,Natural Halifax Oak H1180 ST37,sheet_material,EGGER,Natural Halifax Oak H1180 ST37,,38,208.1,0,0,ForestOne,https://forest.one/media/catalog/product/h/1/h1180_1300x2800_10de.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/natural-halifax-oak-h1180-st37.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/egger-worktops/natural-halifax-oak-h1180-st37.jpg
